inst_id,y,syst_id,syst_features,syst_prediction,syst_pred_loss,score,assr_conf,assr_pred_loss
496,5,4,[],"[[0.00046782000572420657, 0.07033862918615341, 0.00021722291421610862, 0.004986226558685303, 0.05570300295948982, 0.8682096600532532, 7.74585350882262e-05]]",0.14132203,1.0,[0.9966076612472534],0
2228,2,1,[],"[[0.053909189999103546, 0.004529683385044336, 0.26319214701652527, 0.0009447133052162826, 0.00015907912165857852, 9.543932537781075e-05, 0.6771697402000427]]",1.3348709,0.0,[0.683340847492218],1
1651,4,2,[],"[[0.019884617999196053, 0.09816958755254745, 0.017865164205431938, 0.0013642513658851385, 0.8531139492988586, 0.0032255740370601416, 0.006376789882779121]]",0.15886216,1.0,[0.7683808207511902],0
1074,6,3,[],"[[0.01128846500068903, 0.14480392634868622, 0.007915877737104893, 0.0042708334513008595, 0.0006843010196462274, 0.0004923693486489356, 0.8305442333221436]]",0.1856741,1.0,[0.7459298968315125],0
497,6,4,[],"[[6.368338745232904e-06, 0.002610255731269717, 0.9754279255867004, 0.00010588996519800276, 2.549172677390743e-07, 0.0002953314105980098, 0.021553853526711464]]",3.8372006,0.0,[0.6259684562683105],0
2229,6,1,[],"[[0.08674434572458267, 0.004461148753762245, 0.14091743528842926, 0.006413400173187256, 0.00017962131823878735, 7.219851249828935e-05, 0.7612118721008301]]",0.27284357,1.0,[0.6468222737312317],0
1652,3,2,[],"[[0.002922831801697612, 0.0006048821960575879, 0.002481773728504777, 0.9894104599952698, 0.0003077740839216858, 0.0012719071237370372, 0.003000283846631646]]",0.010645978,1.0,[0.9982500672340393],0
1075,5,3,[],"[[1.302336295339046e-05, 0.025973187759518623, 3.051026760658715e-05, 4.589000309351832e-05, 0.0006336357328109443, 0.9732255935668945, 7.814449782017618e-05]]",0.027139373,1.0,[0.9997240900993347],0
498,0,4,[],"[[0.8661127686500549, 0.004517338704317808, 0.03188258409500122, 0.0032331738620996475, 9.550923095957842e-06, 0.0002790608850773424, 0.09396552294492722]]",0.14374015,1.0,[0.9023367762565613],0
2230,1,1,[],"[[0.011866896413266659, 0.7877092957496643, 0.0007830258691683412, 0.00025457504671067, 0.07040350884199142, 0.09434372931718826, 0.034638918936252594]]",0.23862614,1.0,[0.8863848447799683],0
1653,1,2,[],"[[0.039024025201797485, 0.6703921556472778, 0.013900150544941425, 0.004478003364056349, 0.038010358810424805, 0.01393214799463749, 0.22026324272155762]]",0.39989248,1.0,[0.8431704044342041],0
1076,5,3,[],"[[8.615672413725406e-06, 0.04506116732954979, 6.742584810126573e-05, 4.5238444727147e-05, 0.03060990758240223, 0.9239518642425537, 0.00025576315238140523]]",0.0790953,1.0,[0.997400164604187],0
499,2,4,[],"[[0.010019448585808277, 0.001342905219644308, 0.8988839387893677, 0.0010101040825247765, 2.384393553711561e-07, 8.482740668114275e-05, 0.08865850418806076]]",0.106601335,1.0,[0.849409282207489],0
2231,2,1,[],"[[0.09599904716014862, 0.0016081234207376838, 0.8154677748680115, 0.0004807179793715477, 3.978910172008909e-05, 3.442829256528057e-05, 0.08637012541294098]]",0.20399334,1.0,[0.8963804841041565],0
1654,6,2,[],"[[0.1176254078745842, 0.2780936062335968, 0.20595549046993256, 0.004990024957805872, 0.036235686391592026, 0.0017773021245375276, 0.3553225100040436]]",1.0347295,1.0,[0.5650718212127686],0
1077,5,3,[],"[[6.968053185119061e-06, 0.02107398398220539, 1.1029704182874411e-05, 2.6669380531529896e-05, 0.0001151231408584863, 0.9787330031394958, 3.330231265863404e-05]]",0.0214964,1.0,[0.9998477697372437],0
500,5,4,[],"[[0.0014934256905689836, 0.16272611916065216, 0.00012621236965060234, 0.002095638308674097, 0.004397592507302761, 0.8291423320770264, 1.865615377028007e-05]]",0.18736343,1.0,[0.9990683197975159],0
2232,0,1,[],"[[0.7242282032966614, 0.00837779138237238, 0.05491802841424942, 0.012006097473204136, 0.0002154910034732893, 0.00015472405357286334, 0.2000996619462967]]",0.3226487,1.0,[0.7612064480781555],0
1655,0,2,[],"[[0.9329239726066589, 0.025378692895174026, 0.0013196930522099137, 8.48555937409401e-05, 0.006515828426927328, 3.464555265964009e-05, 0.033742234110832214]]",0.06943156,1.0,[0.8514904379844666],0
1078,4,3,[],"[[0.0025911047123372555, 0.06507029384374619, 0.0063392953015863895, 0.003481124062091112, 0.8699727654457092, 0.03698189556598663, 0.015563606284558773]]",0.13929337,1.0,[0.9879433512687683],0
501,0,4,[],"[[0.9715594053268433, 0.007593424990773201, 0.0053459773771464825, 0.0007050333661027253, 0.00012461964797694236, 0.0004901416250504553, 0.014181393198668957]]",0.028852876,1.0,[0.9169658422470093],0
2233,6,1,[],"[[0.16623178124427795, 0.010554845444858074, 0.008164008148014545, 0.0022169938310980797, 8.411433373112231e-05, 3.339629984111525e-05, 0.8127148747444153]]",0.20737495,1.0,[0.7779116034507751],0
1656,5,2,[],"[[6.582524747500429e-07, 0.030923891812562943, 1.4944085080514924e-07, 5.453616722661536e-06, 9.256353951059282e-05, 0.968867838382721, 0.0001094873296096921]]",0.031627055,1.0,[0.9995456337928772],0
1079,6,3,[],"[[0.052032969892024994, 0.45521828532218933, 0.03493209928274155, 0.008326203562319279, 0.03305831179022789, 0.026358019560575485, 0.39007413387298584]]",0.94141847,0.0,[0.5275210738182068],0
502,3,4,[],"[[8.057692321017385e-05, 0.0005328413099050522, 0.004211226478219032, 0.9877276420593262, 2.2064308780045394e-07, 0.003227843204513192, 0.004219518043100834]]",0.012348272,1.0,[0.9972892999649048],0
2234,6,1,[],"[[0.23932357132434845, 0.006967197638005018, 0.0037502325139939785, 0.1017150804400444, 0.0002453759079799056, 4.486463512876071e-05, 0.6479536890983582]]",0.43393606,1.0,[0.8015541434288025],0
1657,2,2,[],"[[0.02521788515150547, 0.0035870950669050217, 0.41583251953125, 0.0008054773788899183, 1.5578225429635495e-06, 9.065350070613931e-08, 0.554555356502533]]",0.87747264,0.0,[0.6772165894508362],1
1080,0,3,[],"[[0.846986711025238, 0.09757332503795624, 0.020123621448874474, 0.0008277955930680037, 0.0010619302047416568, 0.00020941979892086238, 0.0332171693444252]]",0.16607028,1.0,[0.8275164365768433],0
503,3,4,[],"[[0.0023274740669876337, 0.0004753866232931614, 0.0034170388244092464, 0.982105016708374, 3.145712980767712e-06, 0.0011277481680735946, 0.010544097982347012]]",0.018057007,1.0,[0.987905740737915],0
2235,3,1,[],"[[0.0175479706376791, 0.0006310714525170624, 0.0034621707163751125, 0.9714145064353943, 0.0005333946319296956, 0.00013376642891671509, 0.006277131848037243]]",0.029002039,1.0,[0.9892621636390686],0
1658,4,2,[],"[[0.0339403972029686, 0.14478494226932526, 0.007743440568447113, 0.0025244741700589657, 0.7952187061309814, 0.008602062240242958, 0.0071860421448946]]",0.22913808,1.0,[0.9737903475761414],0
1081,0,3,[],"[[0.8254619240760803, 0.12101200968027115, 0.020923763513565063, 0.000744605262298137, 0.0014048725133761764, 0.00023451213201042265, 0.03021828830242157]]",0.19181217,1.0,[0.8229723572731018],0
504,0,4,[],"[[0.7536506652832031, 0.005518723279237747, 0.02522260881960392, 0.01652272790670395, 3.437159102759324e-05, 0.0006815795786678791, 0.19836938381195068]]",0.28282636,1.0,[0.9277809858322144],0
2236,3,1,[],"[[0.0271834135055542, 0.0020412763115018606, 0.004705523140728474, 0.9522168040275574, 0.0024134337436407804, 0.00029306739452295005, 0.011146586388349533]]",0.04896256,1.0,[0.9966268539428711],0
1659,0,2,[],"[[0.864910364151001, 0.001462471904233098, 0.03124881535768509, 0.0374455451965332, 0.00023092841729521751, 2.419385600660462e-05, 0.06467761844396591]]",0.14512943,1.0,[0.8008394837379456],0
1082,5,3,[],"[[0.00021366537839639932, 0.09475616365671158, 0.00021460128482431173, 0.00011745226220227778, 0.0027379440143704414, 0.9017307162284851, 0.00022943988733459264]]",0.10343933,1.0,[0.9993315935134888],0
505,6,4,[],"[[0.22626712918281555, 0.026158632710576057, 0.12493107467889786, 0.060407448559999466, 0.0003791847557295114, 0.0033100219443440437, 0.5585465431213379]]",0.58241737,1.0,[0.4626806676387787],0
2237,2,1,[],"[[0.10889077186584473, 0.0006669039721600711, 0.825398862361908, 0.0011771750869229436, 2.7958785722148605e-05, 2.752653199422639e-05, 0.06381073594093323]]",0.19188853,1.0,[0.8537535071372986],0
1660,2,2,[],"[[0.0243958942592144, 0.0032688556239008904, 0.4176088273525238, 0.0009543820633552969, 1.4802600389884901e-06, 8.518470195895134e-08, 0.5537704825401306]]",0.87321013,0.0,[0.6558504700660706],1
1083,5,3,[],"[[3.0869184683979256e-06, 0.013669091276824474, 6.143650807644008e-06, 1.2861473805969581e-05, 7.748617645120248e-05, 0.9862143397331238, 1.708942545519676e-05]]",0.013881566,1.0,[0.9997633099555969],0
506,5,4,[],"[[0.0009152861894108355, 0.058078937232494354, 0.00013153506733942777, 0.0032597167883068323, 0.004649991635233164, 0.9329404830932617, 2.400796984147746e-05]]",0.06941388,1.0,[0.9988388419151306],0
2238,4,1,[],"[[0.0023648138158023357, 0.0885140672326088, 0.011603749357163906, 0.0038716569542884827, 0.7412609457969666, 0.14826267957687378, 0.0041220844723284245]]",0.29940253,1.0,[0.9511967301368713],0
1661,2,2,[],"[[0.029385892674326897, 0.003242835868149996, 0.35111409425735474, 0.0010502354707568884, 1.3431671277430723e-06, 7.488426945201354e-08, 0.6152055263519287]]",1.046644,0.0,[0.6916358470916748],1
1084,6,3,[],"[[0.019158776849508286, 0.042209528386592865, 0.05501207336783409, 0.0009581143385730684, 0.0011731339618563652, 0.0009886224288493395, 0.8804998397827148]]",0.12726556,1.0,[0.5910597443580627],0
507,5,4,[],"[[0.0005241644103080034, 0.06829355657100677, 0.00021460621792357415, 0.004938281141221523, 0.041990309953689575, 0.8839676380157471, 7.148121949285269e-05]]",0.12333483,1.0,[0.9957910776138306],0
2239,1,1,[],"[[0.30404627323150635, 0.07424193620681763, 0.1257334053516388, 0.017030373215675354, 0.005003424361348152, 0.002515051979571581, 0.4714295566082001]]",2.6004262,0.0,[0.4265092611312866],0
1662,5,2,[],"[[3.129035121673951e-06, 0.026462845504283905, 4.289630624043639e-07, 6.016514089424163e-05, 0.0002783868694677949, 0.9729049205780029, 0.0002901597472373396]]",0.027468925,1.0,[0.9993552565574646],0
1085,4,3,[],"[[0.024083560332655907, 0.09175660461187363, 0.018483882769942284, 0.0018717143684625626, 0.840482234954834, 0.014024397358298302, 0.009297670796513557]]",0.17377943,1.0,[0.9878089427947998],0
508,1,4,[],"[[0.021994227543473244, 0.7743811011314392, 0.003005686914548278, 0.0048380885273218155, 0.020324572920799255, 0.17329223453998566, 0.0021641275379806757]]",0.25569114,1.0,[0.9842380881309509],0
2240,1,1,[],"[[0.0062216040678322315, 0.9590337872505188, 0.00030324480030685663, 2.7182415578863584e-05, 0.00342546752654016, 0.029730426147580147, 0.001258418196812272]]",0.041828986,1.0,[0.9822928309440613],0
1663,6,2,[],"[[0.02638537809252739, 0.05678544193506241, 0.1510285884141922, 0.00039402145193889737, 9.880850848276168e-05, 7.642304808541667e-06, 0.7653001546859741]]",0.26748717,1.0,[0.6440536379814148],0
1086,6,3,[],"[[0.10997533798217773, 0.010244897566735744, 0.5883273482322693, 0.040611330419778824, 0.001113809528760612, 0.0005531060160137713, 0.24917420744895935]]",1.3896029,0.0,[0.45158979296684265],0
509,5,4,[],"[[0.00016293373482767493, 0.0024037747643887997, 2.895289071602747e-05, 0.002882542787119746, 0.0003940470633096993, 0.994123637676239, 4.196178906568093e-06]]",0.0058937096,1.0,[0.9994285702705383],0
2241,3,1,[],"[[0.01579848863184452, 0.0004747911007143557, 0.0027683284133672714, 0.9739620089530945, 0.00034433434484526515, 6.66322375764139e-05, 0.006585406605154276]]",0.026383001,1.0,[0.9927701354026794],0
1664,2,2,[],"[[0.00017585295427124947, 0.0495857298374176, 0.9097657799720764, 0.00022550247376784682, 0.0010140922386199236, 5.82371030759532e-05, 0.03917476162314415]]",0.09456812,1.0,[0.6075934767723083],0
1087,6,3,[],"[[0.09292694181203842, 0.0168328694999218, 0.004556134343147278, 0.05201621726155281, 0.0002213006082456559, 0.0006260835216380656, 0.8328204154968262]]",0.18293722,1.0,[0.8335766792297363],0
510,0,4,[],"[[0.9784734845161438, 0.0040445816703140736, 0.009039876982569695, 0.00035876245237886906, 1.1710865692293737e-05, 0.00022004610218573362, 0.007851551286876202]]",0.021761565,1.0,[0.9683660864830017],0
2242,1,1,[],"[[0.04669273644685745, 0.6505330204963684, 0.01059878058731556, 0.0058619058690965176, 0.18080590665340424, 0.029754288494586945, 0.07575339078903198]]",0.42996326,1.0,[0.8463289141654968],0
1665,0,2,[],"[[0.7546336650848389, 0.08805881440639496, 0.012953318655490875, 0.0007017010357230902, 0.010824286378920078, 0.0001507650886196643, 0.13267743587493896]]",0.28152287,1.0,[0.8330297470092773],0
1088,2,3,[],"[[0.023166025057435036, 0.0009502864559181035, 0.8319998979568481, 0.0017960015684366226, 7.614455535076559e-05, 3.258947253925726e-05, 0.14197897911071777]]",0.18392298,1.0,[0.8853259086608887],0
511,2,4,[],"[[0.010226644575595856, 0.00625217380002141, 0.6829323768615723, 0.0018224671948701143, 1.954316530827782e-06, 0.00028079855837859213, 0.29848355054855347]]",0.38135943,1.0,[0.595855176448822],0
2243,1,1,[],"[[0.017309021204710007, 0.7153968214988708, 0.00437923613935709, 0.0026447477284818888, 0.1664222776889801, 0.07805684953927994, 0.01579105108976364]]",0.33491787,1.0,[0.9206060171127319],0
1666,4,2,[],"[[0.015539395622909069, 0.38447263836860657, 0.002737181494012475, 0.0006079989834688604, 0.562699019908905, 0.02793904021382332, 0.00600464129820466]]",0.57501036,1.0,[0.9817473292350769],0
1089,6,3,[],"[[0.06479201465845108, 0.4561721980571747, 0.03327881172299385, 0.009492826648056507, 0.03377873823046684, 0.021882236003875732, 0.38060325384140015]]",0.9659978,0.0,[0.5446019172668457],0
512,6,4,[],"[[0.05845680460333824, 0.018057845532894135, 0.011321533471345901, 0.03201185166835785, 4.543008981272578e-05, 0.0014546761522069573, 0.8786518573760986]]",0.12936652,1.0,[0.9318238496780396],0
2244,6,1,[],"[[0.008929002098739147, 0.2983561158180237, 0.06766419857740402, 0.0021041736472398043, 0.11608617007732391, 0.024201348423957825, 0.4826590120792389]]",0.7284448,1.0,[0.614037275314331],0
1667,4,2,[],"[[0.03799288347363472, 0.17546427249908447, 0.012623447924852371, 0.0024393275380134583, 0.756374716758728, 0.005338094662874937, 0.009767206385731697]]",0.27921835,1.0,[0.9686795473098755],0
1090,4,3,[],"[[0.06261208653450012, 0.2309451848268509, 0.04337912052869797, 0.005499028135091066, 0.5982586145401001, 0.03028288669884205, 0.029023028910160065]]",0.5137321,1.0,[0.9481956362724304],0
513,0,4,[],"[[0.8487529158592224, 0.0057134199887514114, 0.017271505668759346, 0.00743189686909318, 5.533600051421672e-05, 0.0005904584540985525, 0.12018445134162903]]",0.16398714,1.0,[0.9054996967315674],0
2245,0,1,[],"[[0.9268728494644165, 0.03949714079499245, 0.02277446910738945, 0.0004478199116420001, 0.00012561834591906518, 0.0001645247102715075, 0.010117478668689728]]",0.07593889,1.0,[0.9025371670722961],0
1668,1,2,[],"[[0.017951713874936104, 0.4780891239643097, 0.002716007176786661, 0.003905783873051405, 0.29715368151664734, 0.17676006257534027, 0.023423798382282257]]",0.73795813,1.0,[0.9331713914871216],0
1091,4,3,[],"[[0.045869093388319016, 0.016915228217840195, 0.19674091041088104, 0.01031806506216526, 0.7060757875442505, 0.0047109080478549, 0.01937008835375309]]",0.3480327,1.0,[0.8561389446258545],0
514,5,4,[],"[[0.00022524342057295144, 0.007545012049376965, 7.02991455909796e-05, 0.004213803913444281, 0.0033132850658148527, 0.9846165180206299, 1.5895706383162178e-05]]",0.0155030135,1.0,[0.9965934157371521],0
2246,3,1,[],"[[0.012045618146657944, 0.0002646074863150716, 0.0019396361894905567, 0.9817509055137634, 0.00021347528672777116, 5.069675171398558e-05, 0.003735179314389825]]",0.018417655,1.0,[0.9884003400802612],0
1669,6,2,[],"[[0.12496315687894821, 0.14588649570941925, 0.0587906576693058, 0.0020227166824042797, 0.0021613568533211946, 0.00012695181067101657, 0.6660487055778503]]",0.4063925,1.0,[0.6820452213287354],0
1092,6,3,[],"[[0.1812138855457306, 0.20864124596118927, 0.10461611300706863, 0.0018108566291630268, 0.006744604557752609, 0.004802268464118242, 0.4921710193157196]]",0.70892906,1.0,[0.5081493854522705],0
515,3,4,[],"[[0.002530529163777828, 0.0006743433186784387, 0.010632787831127644, 0.9741064310073853, 1.4128398788670893e-06, 0.0026375851593911648, 0.009416903369128704]]",0.026234724,1.0,[0.9949029684066772],0
2247,6,1,[],"[[0.0876956656575203, 0.010141558013856411, 0.13480135798454285, 0.006790271028876305, 0.0005714367725886405, 0.00023655957193113863, 0.759763240814209]]",0.27474844,1.0,[0.46799394488334656],0
1670,2,2,[],"[[0.029385892674326897, 0.003242835868149996, 0.35111409425735474, 0.0010502354707568884, 1.3431671277430723e-06, 7.488426945201354e-08, 0.6152055263519287]]",1.046644,0.0,[0.6916358470916748],1
1093,1,3,[],"[[0.06562312692403793, 0.607862651348114, 0.02736922726035118, 0.002402261598035693, 0.2281736135482788, 0.0385635569691658, 0.030005499720573425]]",0.4978063,1.0,[0.8898555636405945],0
516,6,4,[],"[[0.05349648371338844, 0.019024068489670753, 0.009814114309847355, 0.021791787818074226, 2.3611220967723057e-05, 0.0011671727988868952, 0.894682765007019]]",0.111286104,1.0,[0.9473069906234741],0
2248,6,1,[],"[[0.11860789358615875, 0.06857474893331528, 0.048661116510629654, 0.0011625576298683882, 0.0013737005647271872, 0.0007630880572833121, 0.7608568668365479]]",0.27331007,1.0,[0.6703502535820007],0
1671,1,2,[],"[[0.0009370914194732904, 0.9401560425758362, 0.004099068697541952, 3.5107530038658297e-06, 0.005266009829938412, 0.00011955449008382857, 0.04941881448030472]]",0.061709426,1.0,[0.7501890659332275],0
1094,6,3,[],"[[0.07325585186481476, 0.015557482838630676, 0.003601582022383809, 0.05062940716743469, 0.00018725567497313023, 0.0005549358320422471, 0.8562135100364685]]",0.15523551,1.0,[0.853493332862854],0
517,1,4,[],"[[0.17393402755260468, 0.06467203050851822, 0.32268041372299194, 0.176926389336586, 0.014461370185017586, 0.03743325173854828, 0.20989249646663666]]",2.7384264,0.0,[0.4155464470386505],0
2249,4,1,[],"[[0.17789340019226074, 0.2280883491039276, 0.06193309649825096, 0.13376137614250183, 0.19926559925079346, 0.037076517939567566, 0.16198162734508514]]",1.6131167,0.0,[0.6907898783683777],1
1672,3,2,[],"[[0.0018824019934982061, 0.000777306966483593, 0.00890431646257639, 0.9787367582321167, 0.0005567785701714456, 0.0002339846978429705, 0.008908483199775219]]",0.02149255,1.0,[0.9945433139801025],0
1095,0,3,[],"[[0.8926314115524292, 0.0645466148853302, 0.020250363275408745, 0.00016151199815794826, 0.00048671290278434753, 0.00011292012641206384, 0.02181057818233967]]",0.11358155,1.0,[0.8548066020011902],0
518,6,4,[],"[[0.1546228528022766, 0.05612410977482796, 0.1023404449224472, 0.00044629565672948956, 1.411615994584281e-05, 0.000929277332033962, 0.6855229139328003]]",0.37757337,1.0,[0.9203063249588013],0
2250,4,1,[],"[[0.0043457611463963985, 0.0650067999958992, 0.0034646717831492424, 0.007476086262613535, 0.8961287140846252, 0.014913871884346008, 0.008664063178002834]]",0.10967123,1.0,[0.7945602536201477],0
1673,3,2,[],"[[0.0005708676762878895, 0.00088075315579772, 0.006603044457733631, 0.9870861172676086, 0.0002409391017863527, 0.00022328576596919447, 0.004394980147480965]]",0.01299802,1.0,[0.9984788298606873],0
1096,4,3,[],"[[0.1103096529841423, 0.09674835205078125, 0.1451728343963623, 0.046312153339385986, 0.5641749501228333, 0.011162794195115566, 0.02611929550766945]]",0.57239085,1.0,[0.797732412815094],0
519,6,4,[],"[[0.1045038029551506, 0.023563764989376068, 0.17676465213298798, 0.0006154747097752988, 2.6750622055260465e-06, 0.0003585696977097541, 0.694191038608551]]",0.3650081,1.0,[0.8662197589874268],0
2251,5,1,[],"[[9.669563496572664e-07, 0.012566006742417812, 8.785990246451547e-08, 1.6873354935498242e-09, 0.00014387068222276866, 0.9872889518737793, 1.6789806522865547e-07]]",0.012792548,1.0,[0.9992641806602478],0
1674,4,2,[],"[[0.013243558816611767, 0.09462348371744156, 0.0035784405190497637, 0.00020459137158468366, 0.8859124779701233, 0.0013544915709644556, 0.0010828907834365964]]",0.12113709,1.0,[0.9296185374259949],0
1097,3,3,[],"[[0.0008964770240709186, 0.0006660209037363529, 0.008126105181872845, 0.9793353080749512, 0.002054841024801135, 0.0002795933687593788, 0.008641700260341167]]",0.020881223,1.0,[0.9940217137336731],0
520,1,4,[],"[[0.1903080940246582, 0.02854585461318493, 0.1620909422636032, 0.034179043024778366, 0.0007817205041646957, 0.0039017554372549057, 0.5801926255226135]]",3.5562437,0.0,[0.44334328174591064],0
2252,5,1,[],"[[1.7491754533693893e-06, 0.008815368637442589, 2.045885736379205e-07, 7.613278008022917e-09, 6.661275256192312e-05, 0.991115927696228, 1.0395747551683598e-07]]",0.008923769,1.0,[0.9997150301933289],0
1675,1,2,[],"[[0.027193551883101463, 0.7801507115364075, 0.0005082779098302126, 5.6156299251597375e-05, 0.14972244203090668, 0.03130823373794556, 0.01106065884232521]]",0.24826816,1.0,[0.9862779974937439],0
1098,5,3,[],"[[7.730949619144667e-06, 0.01907673478126526, 1.714751124382019e-05, 2.506914097466506e-05, 0.0003547237429302186, 0.980478823184967, 3.9695169107289985e-05]]",0.01971425,1.0,[0.9998699426651001],0
521,1,4,[],"[[0.0182956513017416, 0.7663289904594421, 0.0038094809278845787, 0.004063120577484369, 0.12426630407571793, 0.07914695888757706, 0.004089567344635725]]",0.2661437,1.0,[0.9494128227233887],0
2253,1,1,[],"[[0.03884127363562584, 0.5052516460418701, 0.016511622816324234, 0.013720511458814144, 0.331238716840744, 0.06822767853736877, 0.026208603754639626]]",0.68269867,1.0,[0.8855229616165161],0
1676,2,2,[],"[[0.009257675148546696, 0.0027590396348387003, 0.7732256650924683, 0.0011729042744264007, 5.765416062786244e-06, 4.44775338337422e-07, 0.21357829868793488]]",0.2571843,1.0,[0.41441792249679565],0
1099,2,3,[],"[[0.028914446011185646, 0.0006893128738738596, 0.6613003611564636, 0.0038557820953428745, 0.00011461495159892365, 0.0001610886974958703, 0.3049643635749817]]",0.4135471,1.0,[0.5983383655548096],0
522,5,4,[],"[[0.00024581115576438606, 0.007841693237423897, 6.124847277533263e-05, 0.003679609624668956, 0.0022354747634381056, 0.9859240055084229, 1.2167460226919502e-05]]",0.014176025,1.0,[0.9995856881141663],0
2254,2,1,[],"[[0.05728939548134804, 0.0034641199745237827, 0.4070550203323364, 0.0015484312316402793, 0.0001538490323582664, 8.490106120007113e-05, 0.530404269695282]]",0.89880687,0.0,[0.6461081504821777],1
1677,1,2,[],"[[0.0005144407041370869, 0.42500045895576477, 0.00039057189133018255, 0.00027106370544061065, 0.022786680608987808, 0.5466881990432739, 0.004348555114120245]]",0.855665,0.0,[0.9726622700691223],3
1100,0,3,[],"[[0.8543304204940796, 0.011124741286039352, 0.07909964770078659, 0.0017607822082936764, 0.00013737705012317747, 5.679106470779516e-05, 0.05349014326930046]]",0.15743725,1.0,[0.8594152927398682],0
523,2,4,[],"[[0.01646815426647663, 0.0009475512197241187, 0.892612874507904, 0.0012177379103377461, 2.6018929588644824e-07, 6.750464672222733e-05, 0.0886860117316246]]",0.1136023,1.0,[0.8200559616088867],0
2255,4,1,[],"[[0.010734302923083305, 0.20721469819545746, 0.042326778173446655, 0.03129636123776436, 0.637382984161377, 0.06207702308893204, 0.008967776782810688]]",0.45038453,1.0,[0.8887630701065063],0
1678,3,2,[],"[[0.0023570421617478132, 7.152851321734488e-05, 0.005646372213959694, 0.9900774955749512, 3.220557846361771e-05, 2.905172914324794e-05, 0.0017863534158095717]]",0.009972039,1.0,[0.9904246926307678],0
1101,4,3,[],"[[0.003783463267609477, 0.08629187941551208, 0.00957874208688736, 0.0048576947301626205, 0.8210473656654358, 0.0490855947136879, 0.025355180725455284]]",0.19717449,1.0,[0.9820972084999084],0
524,2,4,[],"[[0.004950757138431072, 0.011450454592704773, 0.5820692181587219, 0.001158684492111206, 3.2449515856569633e-06, 0.000674901413731277, 0.3996928036212921]]",0.54116595,1.0,[0.6782132983207703],0
2256,4,1,[],"[[0.0007072635926306248, 0.06479183584451675, 0.0004843388160225004, 0.000512321712449193, 0.8944262266159058, 0.03842054307460785, 0.000657495460473001]]",0.111572854,1.0,[0.9843987226486206],0
1679,6,2,[],"[[0.08005570620298386, 0.03309149295091629, 0.44795265793800354, 0.0077170273289084435, 0.0010634115897119045, 5.4709445976186544e-05, 0.4300649166107178]]",0.843819,0.0,[0.5084795951843262],0
1102,2,3,[],"[[0.04219049960374832, 0.03404088690876961, 0.7357757687568665, 0.003074927721172571, 0.021810265257954597, 0.0021712786983698606, 0.1609364151954651]]",0.3068299,1.0,[0.4367429316043854],0
525,6,4,[],"[[0.2334788739681244, 0.10833707451820374, 0.11703786998987198, 0.00556215550750494, 0.0004586400755215436, 0.005658549722284079, 0.5294668674468994]]",0.6358847,1.0,[0.6664420366287231],0
2257,5,1,[],"[[1.945388430613093e-05, 0.10233665257692337, 2.164184934372315e-06, 8.042984944722775e-08, 0.0009155097068287432, 0.8967240452766418, 2.0653908450185554e-06]]",0.109007075,1.0,[0.99880051612854],0
1680,6,2,[],"[[0.08635253459215164, 0.16152223944664001, 0.08131615817546844, 0.0011243866756558418, 0.0017920563695952296, 0.00016437385056633502, 0.6677281856536865]]",0.40387407,1.0,[0.6540959477424622],0
1103,6,3,[],"[[0.04016006365418434, 0.0094993207603693, 0.060047704726457596, 0.0006298332009464502, 0.00014642167661804706, 0.0003995373554062098, 0.8891170620918274]]",0.11752636,1.0,[0.7333699464797974],0
526,3,4,[],"[[0.0019001414766535163, 0.0006271019810810685, 0.015923555940389633, 0.9711672067642212, 2.042738969976199e-06, 0.001006241189315915, 0.009373580105602741]]",0.029256655,1.0,[0.9877671003341675],0
2258,4,1,[],"[[0.0015115628484636545, 0.06957905739545822, 0.001003257348202169, 0.0010873433202505112, 0.8899814486503601, 0.03381664678454399, 0.0030207105446606874]]",0.11655469,1.0,[0.879349946975708],0
1681,6,2,[],"[[0.15504270792007446, 0.03845289722084999, 0.0418020598590374, 0.00792812928557396, 0.0007842173799872398, 8.827865531202406e-05, 0.7559016346931458]]",0.27984402,1.0,[0.9502832293510437],0
1104,3,3,[],"[[0.0005556812975555658, 0.0003514201380312443, 0.010010556317865849, 0.9823954701423645, 0.0016449367394670844, 0.00019454563152976334, 0.004847480449825525]]",0.017761346,1.0,[0.9947201013565063],0
527,5,4,[],"[[0.0011735007865354419, 0.0910022035241127, 0.000346686429111287, 0.0059572444297373295, 0.02586943469941616, 0.8755447268486023, 0.00010627727169776335]]",0.13290904,1.0,[0.9964497089385986],0
2259,4,1,[],"[[0.017187435179948807, 0.18002869188785553, 0.005740451160818338, 0.012154395692050457, 0.7096269726753235, 0.05042995885014534, 0.0248321071267128]]",0.34301588,1.0,[0.9190562963485718],0
1682,6,2,[],"[[0.14076703786849976, 0.06657332181930542, 0.057699624449014664, 0.0034837352577596903, 0.0006152885616756976, 2.1795105567434803e-05, 0.730839192867279]]",0.31356183,1.0,[0.6036004424095154],0
1105,4,3,[],"[[0.027679773047566414, 0.07094167917966843, 0.03927664831280708, 0.00967021007090807, 0.811166524887085, 0.021642133593559265, 0.019623013213276863]]",0.20928192,1.0,[0.9647731781005859],0
